curp,id_viaje,origen,destino
ALGJ021117MCDTAB77,v-018516,,
COSM610723FSSLVB97,v-018516,,
COVC870506FQGEVL63,v-018516,,
MOEM010206FTOPVI75,v-018517,,
SUNH030522MCPMTZ54,v-018518,,
MOPB021124FVYLYB56,v-018518,,
GAMV060303FNJJAB86,v-018518,,
OLPH490825FSSHUD23,v-018519,,
ANMM820710FVAVSI81,v-018519,,
ROPB031007FPUPRM38,v-018519,,
MAGA810215FAJYBJ05,v-018520,,
GUGC831105MCPYIL55,v-018521,,
MUSL840805FVRQGM66,v-018521,,
GUFC040814MCWQVX42,v-018522,,
BOOJ050301MHQDSL42,v-018522,,
MAZJ030819MCPZKD32,v-018522,,
CADH050511MCFINU25,v-018523,,
GASS851008FCKIJT54,v-018523,,
SIGM030302FNSTLI00,v-018523,,
DICY020226FAFBXG14,v-018524,,
GARN020119MGFRDB69,v-018524,,
CRMO010630MHTXDE41,v-018524,,
LORJ020418MCQJIP34,v-018525,,
MAPI990123MCJYIX98,v-018525,,
DIGL030104MCMUQV70,v-018525,,
GUCJ840921MTRCQJ96,v-018526,,
SANE810308FGMBGS49,v-018526,,
HEIA040520FNZSPX05,v-018526,,
VARM051019MONTWT53,v-018526,,
ARNE040509FBDREV50,v-018527,,
VERM060203FOXTAY90,v-018527,,
NOCG030512MGFKDC85,v-018528,,
VALJ030813FOAKFI64,v-018528,,
TOJN041124FVECYD20,v-018529,,
LOMN020410MBSHHU31,v-018529,,
MERM990111FCKMTN47,v-018529,,
VESD041022MMGJKP65,v-018530,,
YAMA850226MSCDPG92,v-018530,,
NALJ030811MYWCIH50,v-018531,,
GAAM040525FCQOJV81,v-018531,,
VETE041111MDWQAR32,v-018532,,
SAHA991005MSEKCF09,v-018532,,
DIGE820812FGBZJS97,v-018532,,
ESRP070928FTOUOJ75,v-018533,,
CASS050824FGTTCA17,v-018533,,
RACJ760405MNMEJW04,v-018534,,
CAVC010805FSLMMS46,v-018534,,
BAOJ040916MCTIRY91,v-018534,,
GAME011016FBYLGZ28,v-018535,,
COHJ020620MPDWDX69,v-018535,,
ROTS030719MQYUKY50,v-018536,,
RAAP810824MTVTTJ65,v-018536,,
HUAO040602MSUVMI99,v-018537,,
PEMA020316FCFJBX52,v-018537,,
DIPG710827MTKGDY03,v-018537,,
RUUM040421FGMHBO15,v-018538,,
MAGC031118FNKZZN32,v-018538,,
MONN710115FQAEZK97,v-018538,,
RUGR780915MCHLOS36,v-018539,,
GORJ000429MNATDR39,v-018539,,
REMM010707MSGRKC31,v-018540,,
HEFT010701FNWPUM10,v-018540,,
ROPI031104MPSRMX42,v-018540,,
MOCA651004MMAZKR47,v-018540,,
LAMJ020415MBDWCO76,v-018541,,
GAGN630121FATMFD59,v-018541,,
DUVJ050826MAVTUF02,v-018541,,
HERR001023FCYOYS13,v-018541,,
PEMN040715FVVIXR29,v-018542,,
FUGI640124MBIYFG53,v-018542,,
SARE771020MSFBGV88,v-018543,,
RARF040923MSBGSD13,v-018543,,
TRLC790219FCCFQN30,v-018543,,
VERR020101MSPWGT90,v-018544,,
AGPE020428MCRYWO57,v-018544,,
VADN060529MHBGXV74,v-018544,,
SAQN850806MZIAFT00,v-018545,,
VESP900606MHKKXN67,v-018545,,
BRGM600508FPIYYV44,v-018546,,
LUMM010419MNFYPS00,v-018547,,
GAGL820322MMILOS22,v-018547,,
SARC820518MCCZAV97,v-018548,,
MIPE061103FMJPAC54,v-018548,,
RURS030411FPBNME32,v-018549,,
MUFM530206FPBEKX87,v-018549,,
LEHH630710MDKRIW51,v-018550,,
MOTW030617FSNWQQ79,v-018550,,
JUSJ030923MPPKRD94,v-018551,,
MAAA030407FDDDPH65,v-018551,,
MOTJ010305MTFEEO25,v-018551,,
PERG790706MAODOT79,v-018552,,
HUGE820127MSLBDZ58,v-018553,,
RESN841003MHBRYH29,v-018553,,
QUHB011021FTVMJN92,v-018554,,
BEAD740106FBGLKL05,v-018554,,
MISM020103FOWNDR42,v-018554,,
AGAJ010606FCXDJI16,v-018555,,
HEMB060616FQFPFD82,v-018556,,
VAEH780724MQUOML28,v-018556,,
NIMA000323MMUFHB98,v-018556,,
GAVJ000624MGYJTH16,v-018556,,
MAMI021029FCBNRA06,v-018557,,
MACF031103MNNCFD20,v-018557,,
ROSF010915FSAKKG73,v-018557,,
SANC980216FGCKXZ25,v-018558,,
GUHC030710FVVHHH43,v-018558,,
MEAS990624MMSDCJ00,v-018559,,
COHL000229FCXGWU75,v-018559,,
GARS051003MCYELZ02,v-018560,,
PEUC030606FMHGZX24,v-018561,,
JUPE010809MSUYXT56,v-018561,,
MANF000807FBYVMB49,v-018561,,
LOVJ790411MTGZIZ20,v-018561,,
VAMJ000422MHXKMU16,v-018562,,
ALGM551010FMBUWO77,v-018562,,
LOGA580922FSXGYY58,v-018562,,
SAFS870512FSLYEB24,v-018563,,
ALGJ800504MSHRFK16,v-018563,,
ARMA560404MVBCQL39,v-018564,,
SIEJ790310MSFAEH62,v-018564,,
SOSM030816FBSVTR43,v-018565,,
HEJM030506FMVVYQ88,v-018565,,
LIGE820102FQJKIT18,v-018565,,
QUPA781006FCWJXE58,v-018566,,
ROUA020906MCTRGO38,v-018566,,
FIFH020502MMYOIT73,v-018566,,
ISIE070224FZLAAH52,v-018567,,
GARA761001MBEEES90,v-018567,,
RURG820712MTEIQQ46,v-018568,,
DACV030515MSQTAM40,v-018568,,
AMLS740422FMGWHS68,v-018568,,
BASM030627MNDINN99,v-018569,,
RORA610610MCVGON43,v-018569,,
PENM030114FHGPSC33,v-018570,,
ROHJ050515MADBTS35,v-018570,,
MOGM051027FTAUOX99,v-018571,,
CECC020207FALITD63,v-018571,,
MORJ040403MCVFEJ23,v-018571,,
SALE511005MTBJZX59,v-018572,,
SUFL061021FMBZNH22,v-018573,,
PAMC031116FZQKVB16,v-018573,,
FODM000622FZIFMI80,v-018574,,
HEAC630711MJGULN47,v-018574,,
ROBA010206FCBYWW60,v-018574,,
BOCM730202FTYYWP32,v-018575,,
RAMM041111FTUXJX76,v-018575,,
RAJR990918MCXZVQ63,v-018575,,
BUFJ061004FQOASR82,v-018575,,
DIDO040409FSRWSD74,v-018576,,
GUSJ020927MSXLHJ05,v-018576,,
AVSR020921MMWLNJ41,v-018576,,
BESM021005FBOPHY98,v-018577,,
DIGD021113MNGXHU26,v-018577,,
TERR041125MTSTLW46,v-018577,,
MEHM040818FMRPKT19,v-018578,,
VQOJ690317MSJIKM13,v-018578,,
LOGS040618MYWHIO01,v-018578,,
ROHJ640124MMYENF73,v-018579,,
PAQH040707FCMHMU01,v-018579,,
MOEK010516FYCTPV41,v-018579,,
DIBX750905MCXWMU47,v-018580,,
QURJ010630MMSDNP97,v-018580,,
BRHS030503MBSKVW90,v-018580,,
RUGR980419FHYUEA87,v-018581,,
ARSE020327FQHGGM25,v-018582,,
CAHJ980806MNAKFK05,v-018582,,
LONC001016MBTHQF99,v-018583,,
ESMA010929MVNUXC37,v-018583,,
MOMJ040102MOZDXB86,v-018584,,
POSO010427MDVVCB70,v-018584,,
HECA031029MZFLIV96,v-018585,,
HECM550824MMFJPM61,v-018585,,
RUSN831126FMHXUU46,v-018585,,
LUAK000625FSVBFI16,v-018586,,
DIAA791020FCHHZI33,v-018586,,
ROBM020203MDLIAA86,v-018586,,
PAAM030401FGPBPA69,v-018587,,
MESM031014FCWXMC07,v-018587,,
DELN040906FBKEII06,v-018588,,
VAJE040401FCOZBK36,v-018588,,
GOHN040724MCIBEK69,v-018589,,
BEHM011004FDQBVI08,v-018589,,
ROVN010928FATAKG74,v-018590,,
PEEE020327MHEZQJ51,v-018590,,
VACA810609FCCLOX23,v-018590,,
BUGL980205FTZQBE15,v-018591,,
COEB070408FHMRLE82,v-018591,,
CUBK610304FDXAKH40,v-018591,,
CABC060221MTXKVK42,v-018592,,
GORJ500402MOOOPV71,v-018593,,
LEGJ770415MQOHIY21,v-018594,,
REZJ030618FTBCKW93,v-018595,,
MOHE040423MSLZPH28,v-018595,,
LOHA000807MPPZFW85,v-018595,,
RIFH020409MCYZNW50,v-018596,,
BAHM010917FSIITE84,v-018596,,
LOHC060310MHWUIB33,v-018597,,
JIVM010726FGCKRE86,v-018597,,
SOSM000818FQALWT94,v-018598,,
GUCL990304FSMUCY71,v-018598,,
ENDD010229MMSBXR36,v-018598,,
GOCJ040315MMZUGR93,v-018599,,
FEGG050924FDGFOM41,v-018599,,
BEGD010208MMPDHZ21,v-018600,,
NACL001028MSNZRT48,v-018600,,
MUHM990210FQYUKM89,v-018600,,
PEHM060724FCRTWK66,v-018600,,
GOMO000409FBOZTR53,v-018601,,
CETJ010506MZNZFI91,v-018601,,
CRHJ000215MPUFOQ74,v-018602,,
GORB050623FBAOYI21,v-018602,,
HURM060408FVVOSH56,v-018603,,
LAMN620509FTZNBA88,v-018603,,
LULH020320MCQWTT75,v-018603,,
RAVH020517MTJOFZ61,v-018604,,
LERL010119MODUDX47,v-018604,,
SAMM041127FSVNYD04,v-018605,,
ROEZ660905MDDWNQ98,v-018605,,
ESND001017FNXWGE59,v-018606,,
RIGR060316MGHLDY90,v-018606,,
ORCJ040320FYWZUA03,v-018607,,
ROCD031117MCBMKB59,v-018608,,
SAAC810525MCXIVU80,v-018608,,
GOMF010624MZYLUB98,v-018609,,
CAMS990528MPQXVZ43,v-018609,,
MAMJ061116MAPOWZ20,v-018610,,
RICN050111MJKKYZ32,v-018610,,
LUMP030910MCJKVA68,v-018611,,
GOGA050516FPSHLL71,v-018611,,
FUAL060930MCYEUH14,v-018611,,
VEND060303FNHRVQ14,v-018612,,
DERC030422FSCDYL02,v-018612,,
CHVI000706MDNKBV11,v-018612,,
MACE771118FAUVYQ43,v-018613,,
ROSK040820FBAWEG62,v-018613,,
SINS990503FQPFHX89,v-018614,,
FLOM010626FCWXMR05,v-018614,,
ROGO770403MGONBP14,v-018615,,
SAGG000627MCQRHL98,v-018615,,
ORVO020129MPFZOX87,v-018616,,
FLLD020914MBCPCQ03,v-018616,,
BADZ010228FSLWWP03,v-018616,,
SOME800921FGRRIJ37,v-018616,,
GAJS030328FTDRHX82,v-018617,,
CAQJ820515MCLMJN02,v-018617,,
RUJC550415FHRTZV57,v-018617,,
HEBR780904FMVKOG24,v-018618,,
SEVJ021113MMXPAN34,v-018618,,
CIRM020326FTCRKW59,v-018618,,
AGGD030403FBSJSV94,v-018619,,
SOEA801020MYMNWR23,v-018619,,
NINC020209MGHRSY34,v-018619,,
MAMA020121FMKHKQ47,v-018620,,
RAOJ860628MAURTS96,v-018620,,
MAPC010323MZTZAV52,v-018620,,
VAEJ081108MCQGEM14,v-018621,,
CRCM791119MMCXTA07,v-018621,,
METJ740523MSISYN44,v-018622,,
CRLD001130FCFLBH30,v-018622,,
BACS021114MCLXSB83,v-018622,,
RAME030917MGGJPG61,v-018623,,
LIML040108FZIELN16,v-018623,,
ARRA740512FYNFKS20,v-018624,,
ANSP030704FCESXF88,v-018624,,
DORD020326FCRFLJ95,v-018624,,
SORE041012MCJLFW07,v-018625,,
META030713FSYNSU26,v-018625,,
ADGM030701FCBAXT89,v-018626,,
HEJS001122FTQXOY77,v-018626,,
ORAA041005MMQOTV37,v-018626,,
MAXE020111MCZHQZ33,v-018627,,
MACJ050726MPBYWP03,v-018628,,
CEHP041016FCVNWL35,v-018629,,
GUMP580413FJAPFP04,v-018629,,
AVRA020624MNPYYJ41,v-018630,,
CAFK030927FVJXYL53,v-018630,,
MOCG571024FBBSIQ72,v-018630,,
DESN790414FJZRJF53,v-018631,,
RAGM050905MCTZRZ05,v-018631,,
CHNE020319MAMBGO19,v-018632,,
CEVG021021FQPLBS80,v-018633,,
ESHJ000410MTBMYK31,v-018633,,
LORC010222MCILZG94,v-018633,,
ALCE040825MCEHDP97,v-018634,,
UTRM030716FVVBEN84,v-018634,,
SELJ550325FTLWWB53,v-018635,,
VESE060823FTGIYX56,v-018635,,
ZUGS780822FNGMOG14,v-018636,,
MEMJ840118MCSXRD60,v-018636,,
VECB830201FTKKBN65,v-018636,,
ELGM030424FYKCHB59,v-018637,,
AGNR041025MYIZER73,v-018637,,
TUBM740630FGQLKR88,v-018638,,
AVCA030813FCKAWI08,v-018638,,
ALDO040423MCJFQG65,v-018638,,
LOSI020707MNACXP93,v-018639,,
CUGP030518MTWFPH22,v-018639,,
BERJ040823MMTIEM39,v-018640,,
FERJ791102MMQHOP10,v-018640,,
BEDA060418FPGUWF23,v-018641,,
MOPM740910FJKSUM16,v-018641,,
PEDF031110MTSRKR37,v-018642,,
MOCD020320FHOCTT78,v-018642,,
LATM020922FCSIVO24,v-018643,,
MASJ040521MCCAJM91,v-018643,,
TURR041122FBWGNJ56,v-018643,,
MACM020416FSACIT18,v-018643,,
RILJ740317FSAIDC83,v-018644,,
RUHL980414FQFOBQ24,v-018644,,
VIZS030308FCPTEN58,v-018645,,
SAGJ001113MNRWEN45,v-018645,,
RADA770613MVRCCB03,v-018646,,
VERR000510MJHHGU01,v-018646,,
RICE040324FSGOCH39,v-018647,,
GAGN020716FMQHWZ01,v-018647,,
ALVJ030609MMJXTU99,v-018648,,
NIEE041017MZTFVN21,v-018648,,
DEMA980420MNAHOG02,v-018649,,
RIPJ000914MCTGPZ81,v-018649,,
ARCM050414FCDPUX24,v-018650,,
MOHB861118MCULFV17,v-018650,,
HESG030103MSHPIQ29,v-018650,,
SAGC020729FZLQQE41,v-018650,,
RITM060102MNZFYR65,v-018651,,
SAVA050602MMRDSF93,v-018651,,
CHGJ980530FGHUMS05,v-018651,,
CAMM060912FTMDQY13,v-018652,,
HECM030818FNPKEX43,v-018652,,
CAMC710108MMYJOM76,v-018653,,
GOGJ030824MCWRRO30,v-018653,,
TRBB040306FTMWTU56,v-018654,,
TARO050425MHGRDN56,v-018654,,
GUBM041113FNJATN48,v-018654,,
TAAM020803FTQUXS25,v-018655,,
MOME870624FDRYIR32,v-018655,,
DICB620526FCSLLN74,v-018656,,
GACC780625MCKYOI72,v-018656,,
VICK740211FTLVFK72,v-018657,,
DUHM000125FGTBMA73,v-018657,,
GOSM030118FQEMLT06,v-018657,,
PEMA001025MTBTCZ84,v-018658,,
CORJ030127MCDVFY25,v-018658,,
ROLZ750313FCYPKY46,v-018659,,
BAHC821107MYHXVQ34,v-018659,,
GAAS020408FTICQT34,v-018659,,
FURG020107FZGPRA86,v-018659,,
SAPB030119FSADCL02,v-018660,,
CARR010301MOOWSO64,v-018660,,
ARQJ660304MVGFRF35,v-018661,,
SONC821013MSIJFG61,v-018661,,
VAGP020713MNYZSL47,v-018661,,
GORA580401FJZEVB03,v-018662,,
HEHC030812MMGOMH15,v-018662,,
IBPS720709FHTDPS55,v-018662,,
HARJ041025MTFALV06,v-018663,,
ROFO610524MMSMNK57,v-018663,,
MABE740926FQONMV15,v-018663,,
RULV570219MSIBUW92,v-018664,,
OREL050218FGLZTF12,v-018664,,
ROSJ040921MBRARC68,v-018665,,
AQMB030502FNVMEX99,v-018665,,
LOCL570407MCCQHD63,v-018665,,
RAGY020517FVVLOQ71,v-018665,,
GAAM041017FCKQFI41,v-018666,,
MOAJ050801MSZEUR56,v-018667,,
GOPN810912FAZIBB65,v-018667,,
SAOC030902MGYLGC22,v-018667,,
PEZJ040202FSWVCN20,v-018667,,
VAML040415FCARDR40,v-018668,,
PAPF020608MDNBOB54,v-018668,,
GISE030111MJZJBJ69,v-018668,,
GUDD020223FDQRYH23,v-018669,,
TOSG040621MSBOBD64,v-018669,,
RENC030410FBHGYT98,v-018670,,
ROGA020411MQBIXX10,v-018670,,
VAHL010216MNMCQG18,v-018671,,
PEDJ991115MSOAKL96,v-018671,,
YERP840307MCOASO88,v-018672,,
FEGM820725FVFOZE89,v-018672,,
CABM520628FVAGYD49,v-018672,,
GACA050904MMETWJ67,v-018673,,
GOVD060326FCYGKB38,v-018673,,
GUHH040928MPPNNL04,v-018673,,
LOEZ030215MYKHBD11,v-018674,,
ALCJ021022MCCSQY58,v-018674,,
ALEV021024MBXBCD02,v-018674,,
ANLV011122FMJTAV64,v-018675,,
GOVM050717FMRWSH48,v-018676,,
ALVM010713FBZGIT01,v-018676,,
CRLJ710726MGQAYB80,v-018677,,
RASJ020730FSICGV57,v-018677,,
RIVF981027MQUQQR11,v-018677,,
PEMJ030726MVUQWK49,v-018678,,
HECP030928MSVANB22,v-018678,,
CASJ040506MMYGHC37,v-018678,,
MESD770416FSZXFB51,v-018679,,
AVMJ830229MJRZGY60,v-018679,,
SEMR781123MQPFYK95,v-018679,,
GAPY020921FQLAXN58,v-018680,,
MALM990113FMSWOX43,v-018680,,
CAIU040330FBTSEA72,v-018681,,
DEGC000607MCHATR15,v-018682,,
CUBM010704FCWTSC89,v-018682,,
PEGC831029FSOJVF42,v-018683,,
VARS730122FVWVEW25,v-018684,,
REOF041029MMKDSS48,v-018684,,
RICM790113FOQFDT65,v-018684,,
JOGJ020126MQJPES38,v-018685,,
AGPA030726FADUTE24,v-018685,,
BRCJ590524MCPZDE61,v-018686,,
DAMM060409FVDBPT66,v-018687,,
CARF071021MBAUJX15,v-018687,,
VAMB020504FCFNIU14,v-018687,,
LOSN020124FSUFQZ42,v-018688,,
GUTN841024FSISRS05,v-018688,,
CAGR650130MGUXKD45,v-018689,,
HERI040508FSDHPO96,v-018689,,
ESVC800615MNKUED69,v-018689,,
MONV040516FTCEYP30,v-018689,,
RAGV040511FGTGOF96,v-018690,,
PALR050416FVCZPA97,v-018690,,
SAVM000524MQJVID80,v-018690,,
NAGR030312FPGDPY56,v-018691,,
ROSV610222FDSBSU14,v-018691,,
GAAF010407MTTCMF32,v-018691,,
AGBG040302MPRHNG46,v-018692,,
ESTD010205FOMWHK06,v-018692,,
XOMS010216MCRISO43,v-018692,,
VIRN730116FNWNGK62,v-018693,,
MESF020815MBWIGY76,v-018693,,
QUCD040302FSEZTA77,v-018693,,
BUNV020708FTFECE93,v-018693,,
MOMJ021105FCHZRP54,v-018694,,
CACM760925FSKUNO29,v-018694,,
MOGN030724FCCYMH99,v-018695,,
COSE820419MCKGWC52,v-018695,,
TAHL020205FCIJZH87,v-018695,,
MEMC020123FTDFKR53,v-018696,,
RORC011105MCJVRT15,v-018696,,
AVMR030307MGRQKD26,v-018697,,
GOMA780907MCUWPJ37,v-018697,,
URUA030617MZSTDL49,v-018697,,
RAEJ760601MCQWTV04,v-018697,,
MAGE060703FPXUXJ65,v-018698,,
LEDR060508MYVHFZ10,v-018698,,
RARL000418MSGXWX98,v-018699,,
HEMJ020123MMGHBM90,v-018699,,
ROGI000808MSWHFF37,v-018700,,
ANCW020803MAGZJP02,v-018700,,
OJRN870801FGQCTV63,v-018700,,
SOVJ790908MMABIP98,v-018700,,
HEVR810820MBQSGM41,v-018701,,
JUMO010729FTUFMD76,v-018701,,
GOCM600418FPYDIZ66,v-018701,,
DELM010528FBMRRV18,v-018702,,
ALGO060817MCDNFQ51,v-018702,,
FLVA030303FTQZAC41,v-018703,,
NAAG810209MMHVOO47,v-018703,,
ALSO580514MTDQCN69,v-018704,,
GIRM030530MDEGBZ67,v-018705,,
RUSD021130FCEZVN72,v-018705,,
RALA000426FSRLLY23,v-018705,,
MIPF021022FGAGJL50,v-018706,,
OBMM030812MMUSHN27,v-018706,,
TRMF010608FGJHMF54,v-018706,,
PARM010303FGAZMH62,v-018706,,
GAPB020920FQNVJL85,v-018707,,
VERI020726FZCHPU82,v-018707,,
DECD071026FSUSRF77,v-018707,,
LOTE021023FMWIRX79,v-018708,,
ALGV980124FMMUXQ72,v-018708,,
MOSN000213MVTABH08,v-018708,,
TURH030810MCKHUE76,v-018708,,
HEGS030208MDWWYO37,v-018709,,
MEVL011011FSJFJS41,v-018709,,
SARL061119FOCVIW19,v-018709,,
VIMM041113FPYQNO95,v-018709,,
CHEM050303FCUNYS72,v-018710,,
PEVE580716FCUIWI57,v-018710,,
GOHY031007FCZYTQ08,v-018710,,
TOBJ011016MSPICM34,v-018711,,
PASC640613FQTGHZ99,v-018711,,
BERC020830MTEIQQ46,v-018711,,
LOTD760814FCCLGC11,v-018711,,
BEGJ020313MZGTEC44,v-018712,,
SAEJ611111FGVGGZ03,v-018712,,
GASM010112MYCLOJ15,v-018713,,
LLSM790705MCWGWE39,v-018713,,
VENF040530MCHXEL44,v-018714,,
JIMS060129MVURPE45,v-018715,,
MORC030302FZCDXT96,v-018715,,
LORL020215MTCJCA63,v-018716,,
IRLF020405MOLIUS97,v-018717,,
FLAC990916MMVRMY51,v-018717,,
CABA021025FAEHQB74,v-018718,,
ALZM770309FTNNBR06,v-018718,,
RIPA020427FDILLH44,v-018719,,
ARAI620601MGEQMB76,v-018719,,
CHBC010107MNKSAN54,v-018720,,
CRGG820702FHMTQY05,v-018720,,
NAOJ770327MSZDOJ50,v-018720,,
CRAA000608FQVHTL67,v-018720,,
TOGD030105MZOCAF89,v-018721,,
TAHM040204FCVWOK43,v-018721,,
FLRA030308FPLNNM04,v-018721,,
ZAPR040816FSUGAE89,v-018722,,
SAGL010523MYEUBV21,v-018722,,
ORAM040323MQSHNP56,v-018723,,
MOGA031018FMBYTY10,v-018723,,
VEFR720620MCPXTS95,v-018724,,
DUVL020827FSDQTQ77,v-018724,,
SARP560426FCXKEI64,v-018725,,
RUGM010314MZXDFV06,v-018725,,
ESGC020420MZJDGH53,v-018726,,
ZABA030925FAQAAR01,v-018726,,
ZUMM770916FTLLDU42,v-018726,,
VAGJ790719MNBZYG01,v-018727,,
PAMA800101MGSGJY66,v-018727,,
TEMR040411MNWCIX76,v-018727,,
CARM021125FSRDVJ36,v-018728,,
WRMJ041001FMTOJY34,v-018728,,
CHLJ031111MTTLHI88,v-018729,,
MOCH040725MGWHUB60,v-018729,,
MOPC801113MTFFCF48,v-018730,,
INLR000619FOKXTW69,v-018730,,
HELJ990711MTZEKO85,v-018730,,
CAPM580909FBGGRI40,v-018730,,
CHPA590314FTMOEH63,v-018731,,
PIFF020424MHBGHM74,v-018731,,
GUSJ020113MAEUQQ05,v-018731,,
PEPH040813MMQXAN88,v-018731,,
ALVM030604FCJZGB23,v-018732,,
CRVN020120FCAURE90,v-018732,,
RUVE051015FMDKJB68,v-018733,,
RUTJ000523MCBKUJ91,v-018733,,
GARE000412MBZZOS96,v-018733,,
ICAJ040907MCYVXC05,v-018734,,
ANLL071023FAXOYL86,v-018734,,
GACM010510FJGCQO70,v-018735,,
MANI970107MGROVZ08,v-018735,,
RUPP001025MDUBQE60,v-018735,,
TRCH770522MPZBDS07,v-018735,,
ALCR030611MQBCCC96,v-018736,,
ANMM030514FTHIBP41,v-018737,,
VAEC990327MPJCHN43,v-018737,,
ORVL020417FSSGDU32,v-018738,,
COCL041018FOMUBV16,v-018738,,
JADJ600630MHHIHE53,v-018739,,
JUVD630123FZVCOB75,v-018739,,
RARE000606FCCYRP75,v-018739,,
SAGE990222FMLMHI24,v-018740,,
ATGS840511FCWCHC26,v-018740,,
JUNO011022FBXEVX22,v-018741,,
VIGH000816FCCPSC69,v-018741,,
LEMN900219FMXCNE42,v-018741,,
GORJ020720MCDNKQ93,v-018741,,
VAGM750320FGBWHV33,v-018742,,
ROTA530830MMOAHX39,v-018742,,
ULDA740520FMICJL67,v-018742,,
HEMP010629MMLXGZ98,v-018742,,
DEGC050202FHHJEL96,v-018743,,
MEHA060722MDPTZW69,v-018743,,
LOPJ610306MJGCJG33,v-018744,,
ROAJ750808MZBWQM27,v-018744,,
PERG030204MZJRJA73,v-018744,,
GUDH030103MMDFNL46,v-018745,,
LOGE010115MGIARC50,v-018745,,
HEEH060804MSAVOC10,v-018745,,
ORML010708FTPODV90,v-018746,,
GOVJ031119MPCNIF78,v-018746,,
ACRJ030828MDENYU36,v-018746,,
ORGA040319FBAHXO40,v-018747,,
BUTG091005FCWOKQ20,v-018747,,
RULE020311MBNFGN81,v-018747,,
HEBA050501MVECUP38,v-018748,,
ROJF040908FSOUYP55,v-018748,,
RACR030315FCMNFV69,v-018748,,
ZACS030215FQMFUW79,v-018749,,
MORH610401MVYSKD66,v-018749,,
LOGT060814FCTQOE04,v-018749,,
GOHO571103MYWJWF85,v-018749,,
IBRJ000305MCCBEL25,v-018750,,
EKGM030806FTXLCZ83,v-018750,,
CELI010109FCMFAR93,v-018750,,
MAEH060320MCKLMC06,v-018750,,
ANDE000408MSCVAE72,v-018751,,
ROPB030815MDEZMD39,v-018751,,
BAPJ031013MNHGJL58,v-018751,,
CRGC031124MOKOHH76,v-018752,,
DIMC020324FBOOQE00,v-018752,,
SAGE600826MBEBRO61,v-018753,,
VAHM020409FNPNPD12,v-018753,,
VIRL001110FTDYPY73,v-018753,,
RIAM020330FCPLAL50,v-018754,,
ESMG020523MCJFTB49,v-018754,,
BARW030727FTCDKU68,v-018754,,
JIGA020424FCHDLQ45,v-018754,,
DZID040626MPBEOR95,v-018755,,
GORL990424MBWQGX91,v-018756,,
DUQP840126FSBJWU67,v-018756,,
MAGX770915MZBEJK69,v-018757,,
DOFF070110MPUTTH38,v-018757,,
HEPG010517FSQYQB61,v-018757,,
GARP030123FCWTBY85,v-018758,,
GEDR000515MVOLYX80,v-018758,,
AGMM030730FTVHNY22,v-018758,,
DIPE800529FNTAVZ24,v-018759,,
GOAJ800704MCCNFS35,v-018759,,
MAFA021006FOSAUR53,v-018760,,
JOVS031101MZPDXR17,v-018760,,
MENN020322MCKHCC13,v-018760,,
ASOM030130FDJAPX38,v-018761,,
LOCP070521FNKCFQ34,v-018761,,
SOVN801023MCDVGS34,v-018761,,
FEPD560312FGTDWS73,v-018762,,
BAVJ011017MGMCUD36,v-018762,,
NIDM020408FYVTPO29,v-018762,,
HECJ820513MTOWHD34,v-018763,,
PIRE040926MCQCKV29,v-018763,,
SALJ041113MHHDMX81,v-018764,,
VASM820114FBPTSD06,v-018764,,
CHHH990414MMRIYR48,v-018764,,
VERJ991012MCYBSO71,v-018765,,
MEGC680205FMQPRV88,v-018765,,
SOOJ021123MQCXAU79,v-018765,,
ROCE560824FGAWUK53,v-018766,,
DUZS840907FMZVCF85,v-018766,,
JADA030421MMKDNG45,v-018766,,
BACJ021120MCKCUH39,v-018766,,
DIBM610526MYIPZV67,v-018767,,
HELI031104MBYOLR27,v-018767,,
GOEJ050605MQELYR01,v-018768,,
GAMF000928FMTLEZ73,v-018768,,
OLRF010406MCSTFQ81,v-018768,,
GUOR750918MQIICM37,v-018768,,
CASM000708FGGGNE14,v-018769,,
MACH010806MCVVWL42,v-018769,,
URMV001120FSBDMP23,v-018770,,
CAMM030811FJYDYT22,v-018770,,
CAPA020318FBVNJC20,v-018770,,
RIRR030828FVQXCU51,v-018770,,
ALCS000822MAZNGZ83,v-018771,,
VIRM050607FNZVIQ84,v-018772,,
VIAC760121MGXVIB37,v-018772,,
POLA990714FCMKOH36,v-018773,,
VAPJ010403MQKGGF82,v-018773,,
COSD030721FCDESU16,v-018774,,
PIGJ060217FQOXOA64,v-018774,,
PERM040305FMCFNO12,v-018774,,
BORG050401MGVSJV56,v-018775,,
MOMS600608FSSBUO46,v-018775,,
VEZM810622MNFXQT13,v-018775,,
PERS000619MJMAFA38,v-018775,,
MOTC060403MHJVCS79,v-018776,,
TOGH020326FQMJLW76,v-018776,,
VAOI790427FMHRDL13,v-018777,,
QURR470711FCSPPS22,v-018777,,
CHCE710114MPFLRU89,v-018778,,
SASG060804FMHIPC00,v-018778,,
MOGS030407FSJZKK77,v-018779,,
DEPS000605FBACFG27,v-018779,,
DIGN020821MCCLBD86,v-018780,,
ORCM041117FNDCKO23,v-018780,,
RORE021025MNCLVX05,v-018781,,
BACO000529MBIRQN41,v-018781,,
JICM020411FNJNOF69,v-018782,,
BOLJ040613MPHEFC10,v-018782,,
ALLJ001029MTCXRJ56,v-018783,,
QUCM030928FHXFZD99,v-018783,,
