curp,id_viaje,h_entrada,h_salida,redondo
CALA050613FSYZFO50,v-026504,,14:00:00,True
CALA050613FSYZFO50,v-026505,08:00:00,,True
CALA050613FSYZFO50,v-026506,,14:00:00,True
CALA050613FSYZFO50,v-026507,08:00:00,,False
CALA050613FSYZFO50,v-026508,08:00:00,,True
CALA050613FSYZFO50,v-026509,,14:00:00,True
CALA050613FSYZFO50,v-026510,08:00:00,,True
CALA050613FSYZFO50,v-026511,,14:00:00,True
CALA050613FSYZFO50,v-026512,08:00:00,,True
CALA050613FSYZFO50,v-026513,,14:00:00,True
CALA050613FSYZFO50,v-026514,08:00:00,,True
CALA050613FSYZFO50,v-026515,,14:00:00,True
CALA050613FSYZFO50,v-026516,08:00:00,,True
CALA050613FSYZFO50,v-026517,,14:00:00,True
CALA050613FSYZFO50,v-026518,08:00:00,,False
CALA050613FSYZFO50,v-026519,08:00:00,,False
CALA050613FSYZFO50,v-026520,08:00:00,,True
CALA050613FSYZFO50,v-026521,,14:00:00,True
CALA050613FSYZFO50,v-026522,08:00:00,,False
CALA050613FSYZFO50,v-026523,08:00:00,,False
CALA050613FSYZFO50,v-026524,08:00:00,,True
CALA050613FSYZFO50,v-026525,,14:00:00,True
CALA050613FSYZFO50,v-026526,08:00:00,,True
CALA050613FSYZFO50,v-026527,,14:00:00,True
CALA050613FSYZFO50,v-026528,08:00:00,,True
CALA050613FSYZFO50,v-026529,,14:00:00,True
CALA050613FSYZFO50,v-026530,08:00:00,,True
CALA050613FSYZFO50,v-026531,,14:00:00,True
CALA050613FSYZFO50,v-026532,08:00:00,,True
CALA050613FSYZFO50,v-026533,,14:00:00,True
CALA050613FSYZFO50,v-026534,08:00:00,,True
CALA050613FSYZFO50,v-026535,,14:00:00,True
CALA050613FSYZFO50,v-026536,08:00:00,,True
CALA050613FSYZFO50,v-026537,,14:00:00,True
CALA050613FSYZFO50,v-026538,08:00:00,,True
CALA050613FSYZFO50,v-026539,,14:00:00,True
CALA050613FSYZFO50,v-026540,08:00:00,,False
CALA050613FSYZFO50,v-026541,08:00:00,,False
RUCB020611FACMHH16,v-026542,07:00:00,,True
RUCB020611FACMHH16,v-026543,,14:00:00,True
RUCB020611FACMHH16,v-026544,07:00:00,,True
RUCB020611FACMHH16,v-026545,,14:00:00,True
RUCB020611FACMHH16,v-026546,07:00:00,,True
RUCB020611FACMHH16,v-026547,,14:00:00,True
RUCB020611FACMHH16,v-026548,07:00:00,,True
RUCB020611FACMHH16,v-026549,,14:00:00,True
RUCB020611FACMHH16,v-026550,07:00:00,,True
RUCB020611FACMHH16,v-026551,,14:00:00,True
RUCB020611FACMHH16,v-026552,07:00:00,,True
RUCB020611FACMHH16,v-026553,,14:00:00,True
RUCB020611FACMHH16,v-026554,07:00:00,,False
RUCB020611FACMHH16,v-026555,07:00:00,,True
RUCB020611FACMHH16,v-026556,,14:00:00,True
RUCB020611FACMHH16,v-026557,07:00:00,,True
RUCB020611FACMHH16,v-026558,,14:00:00,True
RUCB020611FACMHH16,v-026559,07:00:00,,False
RUCB020611FACMHH16,v-026560,07:00:00,,True
RUCB020611FACMHH16,v-026561,,14:00:00,True
RUCB020611FACMHH16,v-026562,07:00:00,,True
RUCB020611FACMHH16,v-026563,,14:00:00,True
RUCB020611FACMHH16,v-026564,07:00:00,,True
RUCB020611FACMHH16,v-026565,,14:00:00,True
RUCB020611FACMHH16,v-026566,07:00:00,,False
RUCB020611FACMHH16,v-026567,07:00:00,,False
RUCB020611FACMHH16,v-026568,07:00:00,,True
RUCB020611FACMHH16,v-026569,,14:00:00,True
RUCB020611FACMHH16,v-026570,07:00:00,,False
RUCB020611FACMHH16,v-026571,07:00:00,,False
RUCB020611FACMHH16,v-026572,07:00:00,,False
RUCB020611FACMHH16,v-026573,07:00:00,,True
RUCB020611FACMHH16,v-026574,,14:00:00,True
RUCB020611FACMHH16,v-026575,07:00:00,,True
RUCB020611FACMHH16,v-026576,,14:00:00,True
RUCB020611FACMHH16,v-026577,07:00:00,,True
RUCB020611FACMHH16,v-026578,,14:00:00,True
RUCB020611FACMHH16,v-026579,07:00:00,,True
RUCB020611FACMHH16,v-026580,,14:00:00,True
RUCB020611FACMHH16,v-026581,07:00:00,,False
JIUJ060429MVQTYC02,v-026582,07:00:00,,True
JIUJ060429MVQTYC02,v-026583,,14:00:00,True
JIUJ060429MVQTYC02,v-026584,07:00:00,,False
JIUJ060429MVQTYC02,v-026585,07:00:00,,True
JIUJ060429MVQTYC02,v-026586,,14:00:00,True
JIUJ060429MVQTYC02,v-026587,07:00:00,,True
JIUJ060429MVQTYC02,v-026588,,14:00:00,True
JIUJ060429MVQTYC02,v-026589,07:00:00,,True
JIUJ060429MVQTYC02,v-026590,,14:00:00,True
JIUJ060429MVQTYC02,v-026591,07:00:00,,False
JIUJ060429MVQTYC02,v-026592,07:00:00,,True
JIUJ060429MVQTYC02,v-026593,,14:00:00,True
JIUJ060429MVQTYC02,v-026594,07:00:00,,False
JIUJ060429MVQTYC02,v-026595,07:00:00,,False
JIUJ060429MVQTYC02,v-026596,07:00:00,,False
JIUJ060429MVQTYC02,v-026597,07:00:00,,False
JIUJ060429MVQTYC02,v-026598,07:00:00,,True
JIUJ060429MVQTYC02,v-026599,,14:00:00,True
JIUJ060429MVQTYC02,v-026600,07:00:00,,False
JIUJ060429MVQTYC02,v-026601,07:00:00,,True
JIUJ060429MVQTYC02,v-026602,,14:00:00,True
MEEJ030505MCFJXD81,v-026603,08:00:00,,False
MEEJ030505MCFJXD81,v-026604,08:00:00,,False
MEEJ030505MCFJXD81,v-026605,08:00:00,,False
MEEJ030505MCFJXD81,v-026606,08:00:00,,True
MEEJ030505MCFJXD81,v-026607,,15:00:00,True
MEEJ030505MCFJXD81,v-026608,08:00:00,,True
MEEJ030505MCFJXD81,v-026609,,15:00:00,True
MEEJ030505MCFJXD81,v-026610,08:00:00,,False
MEEJ030505MCFJXD81,v-026611,08:00:00,,False
MEEJ030505MCFJXD81,v-026612,08:00:00,,True
MEEJ030505MCFJXD81,v-026613,,15:00:00,True
MEEJ030505MCFJXD81,v-026614,08:00:00,,True
MEEJ030505MCFJXD81,v-026615,,15:00:00,True
MEEJ030505MCFJXD81,v-026616,08:00:00,,False
MEEJ030505MCFJXD81,v-026617,08:00:00,,True
MEEJ030505MCFJXD81,v-026618,,15:00:00,True
MEEJ030505MCFJXD81,v-026619,08:00:00,,False
MEEJ030505MCFJXD81,v-026620,08:00:00,,True
MEEJ030505MCFJXD81,v-026621,,15:00:00,True
MEEJ030505MCFJXD81,v-026622,08:00:00,,True
MEEJ030505MCFJXD81,v-026623,,15:00:00,True
MEEJ030505MCFJXD81,v-026624,08:00:00,,False
MEEJ030505MCFJXD81,v-026625,08:00:00,,True
MEEJ030505MCFJXD81,v-026626,,15:00:00,True
MEEJ030505MCFJXD81,v-026627,08:00:00,,False
MEEJ030505MCFJXD81,v-026628,08:00:00,,True
MEEJ030505MCFJXD81,v-026629,,15:00:00,True
MEEJ030505MCFJXD81,v-026630,08:00:00,,True
MEEJ030505MCFJXD81,v-026631,,15:00:00,True
MEEJ030505MCFJXD81,v-026632,08:00:00,,True
MEEJ030505MCFJXD81,v-026633,,15:00:00,True
MEEJ030505MCFJXD81,v-026634,08:00:00,,False
MEEJ030505MCFJXD81,v-026635,08:00:00,,True
MEEJ030505MCFJXD81,v-026636,,15:00:00,True
MEEJ030505MCFJXD81,v-026637,08:00:00,,True
MEEJ030505MCFJXD81,v-026638,,15:00:00,True
MEEJ030505MCFJXD81,v-026639,08:00:00,,True
MEEJ030505MCFJXD81,v-026640,,15:00:00,True
MEEJ030505MCFJXD81,v-026641,08:00:00,,False
MEEJ030505MCFJXD81,v-026642,08:00:00,,True
MEEJ030505MCFJXD81,v-026643,,15:00:00,True
MEEJ030505MCFJXD81,v-026644,08:00:00,,False
MEEJ030505MCFJXD81,v-026645,08:00:00,,False
MEEJ030505MCFJXD81,v-026646,08:00:00,,False
MEEJ030505MCFJXD81,v-026647,08:00:00,,True
MEEJ030505MCFJXD81,v-026648,,15:00:00,True
MEEJ030505MCFJXD81,v-026649,08:00:00,,True
MEEJ030505MCFJXD81,v-026650,,15:00:00,True
MEEJ030505MCFJXD81,v-026651,08:00:00,,True
MEEJ030505MCFJXD81,v-026652,,15:00:00,True
MEEJ030505MCFJXD81,v-026653,08:00:00,,True
MEEJ030505MCFJXD81,v-026654,,15:00:00,True
MEEJ030505MCFJXD81,v-026655,08:00:00,,True
MEEJ030505MCFJXD81,v-026656,,15:00:00,True
MEEJ030505MCFJXD81,v-026657,08:00:00,,False
MEEJ030505MCFJXD81,v-026658,08:00:00,,True
MEEJ030505MCFJXD81,v-026659,,15:00:00,True
MEEJ030505MCFJXD81,v-026660,08:00:00,,True
MEEJ030505MCFJXD81,v-026661,,15:00:00,True
MEEJ030505MCFJXD81,v-026662,08:00:00,,True
MEEJ030505MCFJXD81,v-026663,,15:00:00,True
MEEJ030505MCFJXD81,v-026664,08:00:00,,False
MEEJ030505MCFJXD81,v-026665,08:00:00,,True
MEEJ030505MCFJXD81,v-026666,,15:00:00,True
ZAHE010412MCXOMX04,v-026667,08:00:00,,False
ZAHE010412MCXOMX04,v-026668,08:00:00,,True
ZAHE010412MCXOMX04,v-026669,,13:00:00,True
ZAHE010412MCXOMX04,v-026670,08:00:00,,True
ZAHE010412MCXOMX04,v-026671,,13:00:00,True
ZAHE010412MCXOMX04,v-026672,08:00:00,,True
ZAHE010412MCXOMX04,v-026673,,13:00:00,True
ZAHE010412MCXOMX04,v-026674,08:00:00,,False
ZAHE010412MCXOMX04,v-026675,08:00:00,,False
ZAHE010412MCXOMX04,v-026676,08:00:00,,True
ZAHE010412MCXOMX04,v-026677,,13:00:00,True
ZAHE010412MCXOMX04,v-026678,08:00:00,,True
ZAHE010412MCXOMX04,v-026679,,13:00:00,True
ZAHE010412MCXOMX04,v-026680,08:00:00,,False
ZAHE010412MCXOMX04,v-026681,08:00:00,,False
ZAHE010412MCXOMX04,v-026682,08:00:00,,True
ZAHE010412MCXOMX04,v-026683,,13:00:00,True
ZAHE010412MCXOMX04,v-026684,08:00:00,,False
ZAHE010412MCXOMX04,v-026685,08:00:00,,True
ZAHE010412MCXOMX04,v-026686,,13:00:00,True
ZAHE010412MCXOMX04,v-026687,08:00:00,,False
ZAHE010412MCXOMX04,v-026688,08:00:00,,True
ZAHE010412MCXOMX04,v-026689,,13:00:00,True
ZAHE010412MCXOMX04,v-026690,08:00:00,,True
ZAHE010412MCXOMX04,v-026691,,13:00:00,True
ZAHE010412MCXOMX04,v-026692,08:00:00,,False
ZAHE010412MCXOMX04,v-026693,08:00:00,,True
ZAHE010412MCXOMX04,v-026694,,13:00:00,True
ZAHE010412MCXOMX04,v-026695,08:00:00,,False
ZAHE010412MCXOMX04,v-026696,08:00:00,,True
ZAHE010412MCXOMX04,v-026697,,13:00:00,True
ZAHE010412MCXOMX04,v-026698,08:00:00,,True
ZAHE010412MCXOMX04,v-026699,,13:00:00,True
ZAHE010412MCXOMX04,v-026700,08:00:00,,False
ZAHE010412MCXOMX04,v-026701,08:00:00,,True
ZAHE010412MCXOMX04,v-026702,,13:00:00,True
ZAHE010412MCXOMX04,v-026703,08:00:00,,True
ZAHE010412MCXOMX04,v-026704,,13:00:00,True
ZAHE010412MCXOMX04,v-026705,08:00:00,,True
ZAHE010412MCXOMX04,v-026706,,13:00:00,True
ZAHE010412MCXOMX04,v-026707,08:00:00,,True
ZAHE010412MCXOMX04,v-026708,,13:00:00,True
ZAHE010412MCXOMX04,v-026709,08:00:00,,True
ZAHE010412MCXOMX04,v-026710,,13:00:00,True
ZAHE010412MCXOMX04,v-026711,08:00:00,,True
ZAHE010412MCXOMX04,v-026712,,13:00:00,True
ZAHE010412MCXOMX04,v-026713,08:00:00,,True
ZAHE010412MCXOMX04,v-026714,,13:00:00,True
ZAHE010412MCXOMX04,v-026715,08:00:00,,True
ZAHE010412MCXOMX04,v-026716,,13:00:00,True
ZAHE010412MCXOMX04,v-026717,08:00:00,,True
ZAHE010412MCXOMX04,v-026718,,13:00:00,True
ZAHE010412MCXOMX04,v-026719,08:00:00,,True
ZAHE010412MCXOMX04,v-026720,,13:00:00,True
ZAHE010412MCXOMX04,v-026721,08:00:00,,True
ZAHE010412MCXOMX04,v-026722,,13:00:00,True
ZAHE010412MCXOMX04,v-026723,08:00:00,,False
JARP570216MPHXHM41,v-026724,07:00:00,,True
JARP570216MPHXHM41,v-026725,,13:00:00,True
JARP570216MPHXHM41,v-026726,07:00:00,,False
JARP570216MPHXHM41,v-026727,07:00:00,,True
JARP570216MPHXHM41,v-026728,,13:00:00,True
JARP570216MPHXHM41,v-026729,07:00:00,,True
JARP570216MPHXHM41,v-026730,,13:00:00,True
JARP570216MPHXHM41,v-026731,07:00:00,,False
JARP570216MPHXHM41,v-026732,07:00:00,,True
JARP570216MPHXHM41,v-026733,,13:00:00,True
JARP570216MPHXHM41,v-026734,07:00:00,,True
JARP570216MPHXHM41,v-026735,,13:00:00,True
JARP570216MPHXHM41,v-026736,07:00:00,,True
JARP570216MPHXHM41,v-026737,,13:00:00,True
JARP570216MPHXHM41,v-026738,07:00:00,,False
JARP570216MPHXHM41,v-026739,07:00:00,,False
JARP570216MPHXHM41,v-026740,07:00:00,,False
JARP570216MPHXHM41,v-026741,07:00:00,,True
JARP570216MPHXHM41,v-026742,,13:00:00,True
JARP570216MPHXHM41,v-026743,07:00:00,,True
JARP570216MPHXHM41,v-026744,,13:00:00,True
JARP570216MPHXHM41,v-026745,07:00:00,,False
JARP570216MPHXHM41,v-026746,07:00:00,,True
JARP570216MPHXHM41,v-026747,,13:00:00,True
JARP570216MPHXHM41,v-026748,07:00:00,,True
JARP570216MPHXHM41,v-026749,,13:00:00,True
JARP570216MPHXHM41,v-026750,07:00:00,,False
JARP570216MPHXHM41,v-026751,07:00:00,,True
JARP570216MPHXHM41,v-026752,,13:00:00,True
JARP570216MPHXHM41,v-026753,07:00:00,,False
JARP570216MPHXHM41,v-026754,07:00:00,,True
JARP570216MPHXHM41,v-026755,,13:00:00,True
JARP570216MPHXHM41,v-026756,07:00:00,,False
JARP570216MPHXHM41,v-026757,07:00:00,,False
JARP570216MPHXHM41,v-026758,07:00:00,,True
JARP570216MPHXHM41,v-026759,,13:00:00,True
JARP570216MPHXHM41,v-026760,07:00:00,,True
JARP570216MPHXHM41,v-026761,,13:00:00,True
JARP570216MPHXHM41,v-026762,07:00:00,,True
JARP570216MPHXHM41,v-026763,,13:00:00,True
JARP570216MPHXHM41,v-026764,07:00:00,,False
JARP570216MPHXHM41,v-026765,07:00:00,,True
JARP570216MPHXHM41,v-026766,,13:00:00,True
JARP570216MPHXHM41,v-026767,07:00:00,,True
JARP570216MPHXHM41,v-026768,,13:00:00,True
JARP570216MPHXHM41,v-026769,07:00:00,,True
JARP570216MPHXHM41,v-026770,,13:00:00,True
JARP570216MPHXHM41,v-026771,07:00:00,,True
JARP570216MPHXHM41,v-026772,,13:00:00,True
JARP570216MPHXHM41,v-026773,07:00:00,,True
JARP570216MPHXHM41,v-026774,,13:00:00,True
JARP570216MPHXHM41,v-026775,07:00:00,,True
JARP570216MPHXHM41,v-026776,,13:00:00,True
JARP570216MPHXHM41,v-026777,07:00:00,,True
JARP570216MPHXHM41,v-026778,,13:00:00,True
JARP570216MPHXHM41,v-026779,07:00:00,,False
JARP570216MPHXHM41,v-026780,07:00:00,,True
JARP570216MPHXHM41,v-026781,,13:00:00,True
JARP570216MPHXHM41,v-026782,07:00:00,,False
JARP570216MPHXHM41,v-026783,07:00:00,,False
JARP570216MPHXHM41,v-026784,07:00:00,,False
SAAD630630MTHZFL90,v-026785,07:00:00,,False
SAAD630630MTHZFL90,v-026786,07:00:00,,True
SAAD630630MTHZFL90,v-026787,,15:00:00,True
SAAD630630MTHZFL90,v-026788,07:00:00,,True
SAAD630630MTHZFL90,v-026789,,15:00:00,True
SAAD630630MTHZFL90,v-026790,07:00:00,,True
SAAD630630MTHZFL90,v-026791,,15:00:00,True
SAAD630630MTHZFL90,v-026792,07:00:00,,False
SAAD630630MTHZFL90,v-026793,07:00:00,,False
SAAD630630MTHZFL90,v-026794,07:00:00,,True
SAAD630630MTHZFL90,v-026795,,15:00:00,True
SAAD630630MTHZFL90,v-026796,07:00:00,,False
SAAD630630MTHZFL90,v-026797,07:00:00,,False
SAAD630630MTHZFL90,v-026798,07:00:00,,True
SAAD630630MTHZFL90,v-026799,,15:00:00,True
SAAD630630MTHZFL90,v-026800,07:00:00,,False
SAAD630630MTHZFL90,v-026801,07:00:00,,False
SAAD630630MTHZFL90,v-026802,07:00:00,,True
SAAD630630MTHZFL90,v-026803,,15:00:00,True
SAAD630630MTHZFL90,v-026804,07:00:00,,False
SAAD630630MTHZFL90,v-026805,07:00:00,,True
SAAD630630MTHZFL90,v-026806,,15:00:00,True
SAAD630630MTHZFL90,v-026807,07:00:00,,False
SAAD630630MTHZFL90,v-026808,07:00:00,,True
SAAD630630MTHZFL90,v-026809,,15:00:00,True
SAAD630630MTHZFL90,v-026810,07:00:00,,False
SAAD630630MTHZFL90,v-026811,07:00:00,,True
SAAD630630MTHZFL90,v-026812,,15:00:00,True
SAAD630630MTHZFL90,v-026813,07:00:00,,True
SAAD630630MTHZFL90,v-026814,,15:00:00,True
SAAD630630MTHZFL90,v-026815,07:00:00,,False
SAAD630630MTHZFL90,v-026816,07:00:00,,True
SAAD630630MTHZFL90,v-026817,,15:00:00,True
SAAD630630MTHZFL90,v-026818,07:00:00,,True
SAAD630630MTHZFL90,v-026819,,15:00:00,True
SAAD630630MTHZFL90,v-026820,07:00:00,,True
SAAD630630MTHZFL90,v-026821,,15:00:00,True
SAAD630630MTHZFL90,v-026822,07:00:00,,False
SAAD630630MTHZFL90,v-026823,07:00:00,,False
SAAD630630MTHZFL90,v-026824,07:00:00,,True
SAAD630630MTHZFL90,v-026825,,15:00:00,True
SAAD630630MTHZFL90,v-026826,07:00:00,,True
SAAD630630MTHZFL90,v-026827,,15:00:00,True
SAAD630630MTHZFL90,v-026828,07:00:00,,True
SAAD630630MTHZFL90,v-026829,,15:00:00,True
SAAD630630MTHZFL90,v-026830,07:00:00,,True
SAAD630630MTHZFL90,v-026831,,15:00:00,True
SAAD630630MTHZFL90,v-026832,07:00:00,,True
SAAD630630MTHZFL90,v-026833,,15:00:00,True
SAAD630630MTHZFL90,v-026834,07:00:00,,True
SAAD630630MTHZFL90,v-026835,,15:00:00,True
SAAD630630MTHZFL90,v-026836,07:00:00,,False
SAAD630630MTHZFL90,v-026837,07:00:00,,False
SAAD630630MTHZFL90,v-026838,07:00:00,,True
SAAD630630MTHZFL90,v-026839,,15:00:00,True
SAAD630630MTHZFL90,v-026840,07:00:00,,True
SAAD630630MTHZFL90,v-026841,,15:00:00,True
SAAD630630MTHZFL90,v-026842,07:00:00,,False
SAAD630630MTHZFL90,v-026843,07:00:00,,False
SAAD630630MTHZFL90,v-026844,07:00:00,,True
SAAD630630MTHZFL90,v-026845,,15:00:00,True
SAAD630630MTHZFL90,v-026846,07:00:00,,True
SAAD630630MTHZFL90,v-026847,,15:00:00,True
SAAD630630MTHZFL90,v-026848,07:00:00,,True
SAAD630630MTHZFL90,v-026849,,15:00:00,True
SAAD630630MTHZFL90,v-026850,07:00:00,,False
SAAD630630MTHZFL90,v-026851,07:00:00,,True
SAAD630630MTHZFL90,v-026852,,15:00:00,True
SAAD630630MTHZFL90,v-026853,07:00:00,,True
SAAD630630MTHZFL90,v-026854,,15:00:00,True
SAAD630630MTHZFL90,v-026855,07:00:00,,True
SAAD630630MTHZFL90,v-026856,,15:00:00,True
GAHJ781110MCCSRQ32,v-026857,08:00:00,,False
GAHJ781110MCCSRQ32,v-026858,08:00:00,,False
GAHJ781110MCCSRQ32,v-026859,08:00:00,,False
GAHJ781110MCCSRQ32,v-026860,08:00:00,,True
GAHJ781110MCCSRQ32,v-026861,,14:00:00,True
AYME040416MSFOAM71,v-026862,08:00:00,,False
AYME040416MSFOAM71,v-026863,08:00:00,,False
AYME040416MSFOAM71,v-026864,08:00:00,,True
AYME040416MSFOAM71,v-026865,,13:00:00,True
AYME040416MSFOAM71,v-026866,08:00:00,,True
AYME040416MSFOAM71,v-026867,,13:00:00,True
AYME040416MSFOAM71,v-026868,08:00:00,,False
AYME040416MSFOAM71,v-026869,08:00:00,,True
AYME040416MSFOAM71,v-026870,,13:00:00,True
AYME040416MSFOAM71,v-026871,08:00:00,,False
AYME040416MSFOAM71,v-026872,08:00:00,,True
AYME040416MSFOAM71,v-026873,,13:00:00,True
AYME040416MSFOAM71,v-026874,08:00:00,,True
AYME040416MSFOAM71,v-026875,,13:00:00,True
AYME040416MSFOAM71,v-026876,08:00:00,,True
AYME040416MSFOAM71,v-026877,,13:00:00,True
AYME040416MSFOAM71,v-026878,08:00:00,,True
AYME040416MSFOAM71,v-026879,,13:00:00,True
AYME040416MSFOAM71,v-026880,08:00:00,,True
AYME040416MSFOAM71,v-026881,,13:00:00,True
AYME040416MSFOAM71,v-026882,08:00:00,,False
AYME040416MSFOAM71,v-026883,08:00:00,,False
AYME040416MSFOAM71,v-026884,08:00:00,,True
AYME040416MSFOAM71,v-026885,,13:00:00,True
AYME040416MSFOAM71,v-026886,08:00:00,,True
AYME040416MSFOAM71,v-026887,,13:00:00,True
AYME040416MSFOAM71,v-026888,08:00:00,,False
AYME040416MSFOAM71,v-026889,08:00:00,,False
AYME040416MSFOAM71,v-026890,08:00:00,,True
AYME040416MSFOAM71,v-026891,,13:00:00,True
AYME040416MSFOAM71,v-026892,08:00:00,,False
AYME040416MSFOAM71,v-026893,08:00:00,,True
AYME040416MSFOAM71,v-026894,,13:00:00,True
AYME040416MSFOAM71,v-026895,08:00:00,,True
AYME040416MSFOAM71,v-026896,,13:00:00,True
AYME040416MSFOAM71,v-026897,08:00:00,,True
AYME040416MSFOAM71,v-026898,,13:00:00,True
AYME040416MSFOAM71,v-026899,08:00:00,,False
AYME040416MSFOAM71,v-026900,08:00:00,,False
AYME040416MSFOAM71,v-026901,08:00:00,,True
AYME040416MSFOAM71,v-026902,,13:00:00,True
AYME040416MSFOAM71,v-026903,08:00:00,,True
AYME040416MSFOAM71,v-026904,,13:00:00,True
AYME040416MSFOAM71,v-026905,08:00:00,,True
AYME040416MSFOAM71,v-026906,,13:00:00,True
AYME040416MSFOAM71,v-026907,08:00:00,,True
AYME040416MSFOAM71,v-026908,,13:00:00,True
AYME040416MSFOAM71,v-026909,08:00:00,,True
AYME040416MSFOAM71,v-026910,,13:00:00,True
AYME040416MSFOAM71,v-026911,08:00:00,,True
AYME040416MSFOAM71,v-026912,,13:00:00,True
AYME040416MSFOAM71,v-026913,08:00:00,,False
AYME040416MSFOAM71,v-026914,08:00:00,,False
AYME040416MSFOAM71,v-026915,08:00:00,,True
AYME040416MSFOAM71,v-026916,,13:00:00,True
AYME040416MSFOAM71,v-026917,08:00:00,,False
AYME040416MSFOAM71,v-026918,08:00:00,,False
AYME040416MSFOAM71,v-026919,08:00:00,,False
AYME040416MSFOAM71,v-026920,08:00:00,,False
AYME040416MSFOAM71,v-026921,08:00:00,,True
AYME040416MSFOAM71,v-026922,,13:00:00,True
AYME040416MSFOAM71,v-026923,08:00:00,,False
AYME040416MSFOAM71,v-026924,08:00:00,,True
AYME040416MSFOAM71,v-026925,,13:00:00,True
MELR020818MTVBNU13,v-026926,08:00:00,,True
MELR020818MTVBNU13,v-026927,,14:00:00,True
MELR020818MTVBNU13,v-026928,08:00:00,,True
MELR020818MTVBNU13,v-026929,,14:00:00,True
MELR020818MTVBNU13,v-026930,08:00:00,,True
MELR020818MTVBNU13,v-026931,,14:00:00,True
MELR020818MTVBNU13,v-026932,08:00:00,,True
MELR020818MTVBNU13,v-026933,,14:00:00,True
MELR020818MTVBNU13,v-026934,08:00:00,,False
MELR020818MTVBNU13,v-026935,08:00:00,,True
MELR020818MTVBNU13,v-026936,,14:00:00,True
MELR020818MTVBNU13,v-026937,08:00:00,,True
MELR020818MTVBNU13,v-026938,,14:00:00,True
MELR020818MTVBNU13,v-026939,08:00:00,,False
MELR020818MTVBNU13,v-026940,08:00:00,,False
MELR020818MTVBNU13,v-026941,08:00:00,,False
MELR020818MTVBNU13,v-026942,08:00:00,,True
MELR020818MTVBNU13,v-026943,,14:00:00,True
MELR020818MTVBNU13,v-026944,08:00:00,,True
MELR020818MTVBNU13,v-026945,,14:00:00,True
MELR020818MTVBNU13,v-026946,08:00:00,,False
MELR020818MTVBNU13,v-026947,08:00:00,,True
MELR020818MTVBNU13,v-026948,,14:00:00,True
MELR020818MTVBNU13,v-026949,08:00:00,,True
MELR020818MTVBNU13,v-026950,,14:00:00,True
MELR020818MTVBNU13,v-026951,08:00:00,,False
MELR020818MTVBNU13,v-026952,08:00:00,,True
MELR020818MTVBNU13,v-026953,,14:00:00,True
MELR020818MTVBNU13,v-026954,08:00:00,,True
MELR020818MTVBNU13,v-026955,,14:00:00,True
MELR020818MTVBNU13,v-026956,08:00:00,,True
MELR020818MTVBNU13,v-026957,,14:00:00,True
MELR020818MTVBNU13,v-026958,08:00:00,,True
MELR020818MTVBNU13,v-026959,,14:00:00,True
MELR020818MTVBNU13,v-026960,08:00:00,,False
MELR020818MTVBNU13,v-026961,08:00:00,,True
MELR020818MTVBNU13,v-026962,,14:00:00,True
MELR020818MTVBNU13,v-026963,08:00:00,,True
MELR020818MTVBNU13,v-026964,,14:00:00,True
MELR020818MTVBNU13,v-026965,08:00:00,,True
MELR020818MTVBNU13,v-026966,,14:00:00,True
JIPS021125FCDLLE95,v-026967,08:00:00,,True
JIPS021125FCDLLE95,v-026968,,13:00:00,True
JIPS021125FCDLLE95,v-026969,08:00:00,,False
JIPS021125FCDLLE95,v-026970,08:00:00,,True
JIPS021125FCDLLE95,v-026971,,13:00:00,True
JIPS021125FCDLLE95,v-026972,08:00:00,,False
JIPS021125FCDLLE95,v-026973,08:00:00,,True
JIPS021125FCDLLE95,v-026974,,13:00:00,True
JIPS021125FCDLLE95,v-026975,08:00:00,,True
JIPS021125FCDLLE95,v-026976,,13:00:00,True
JIPS021125FCDLLE95,v-026977,08:00:00,,True
JIPS021125FCDLLE95,v-026978,,13:00:00,True
JIPS021125FCDLLE95,v-026979,08:00:00,,False
JIPS021125FCDLLE95,v-026980,08:00:00,,False
JIPS021125FCDLLE95,v-026981,08:00:00,,True
JIPS021125FCDLLE95,v-026982,,13:00:00,True
JIPS021125FCDLLE95,v-026983,08:00:00,,False
